Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Access Code,Access Detail Code,Federal Agency Code,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging
ELEC,CCSF-SFMTA MOSCONE CTR 4,255 3rd St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.78453","-122.399567",2023/12/03,"315683",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MOSCONE CTR 2,255 3rd St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.78452","-122.39953",2023/12/03,"315684",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MOSCONE CTR !,255 3rd St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784473","-122.399528",2023/12/03,"315685",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MISSION ST 6,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783397","-122.405242",2023/12/03,"315770",2023/12/03 00:50:10,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,303 SECOND ST. KILROY DCFC 4,303 2nd St,San Francisco,CA,"94107",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.785597","-122.396305",2023/12/03,"320331",2023/12/03 00:50:51,,,,2023/11/21,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,303 SECOND ST. KILROY DCFC 3,303 2nd St,San Francisco,CA,"94107",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.785522","-122.396019",2023/12/03,"320332",2023/12/03 00:50:51,,,,2023/11/21,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MISSION ST 1,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783409","-122.405268",2023/12/03,"320509",2023/12/03 00:50:10,,,,2023/11/23,,,,,J1772,US,public,,,,,,,,false
ELEC,Impark Parking,750 Bush Street,San Francisco,CA,"94108",,888-998-2546,E,,Public,24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.79032","-122.409755",2023/12/03,"238023",2023/12/03 00:00:18,,,,2022/10/13,,,,,J1772,US,public,,,,Free,,,,false
ELEC,ACE Parking / 1776 Sacramento,1776 Sacramento Street,San Francisco,CA,"94109",,800-663-5633,T,2023/09/11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7915441","-122.4221102",2023/12/03,"148574",2023/12/03 00:03:04,,,,2011/11/29,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,The Masonic P1 DCFC,1111 California Street,San Francisco,CA,"94108",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,,"1",,Volta,https://voltacharging.com/,GPS,"37.791186656","-122.412939989",2023/12/03,"229346",2023/12/03 01:00:25,,,,2022/08/16,,,,,J1772COMBO,US,public,,,,,,false,LD,false
ELEC,The Masonic P1,1111 California Street,San Francisco,CA,"94108",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,"1",,,Volta,https://voltacharging.com/,GPS,"37.791205976","-122.412899305",2023/12/03,"253520",2023/12/03 01:00:35,,,,2023/02/08,,,,,J1772,US,public,,,,,,,,false
ELEC,The Masonic P3 DCFC,1111 California Street,San Francisco,CA,"94108",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,,"1",,Volta,https://voltacharging.com/,GPS,"37.791135128","-122.412819683",2023/12/03,"253600",2023/12/03 01:01:34,,,,2023/02/08,,,,,J1772COMBO,US,public,,,,,,,,false
ELEC,The Masonic P3,1111 California Street,San Francisco,CA,"94108",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,"1",,,Volta,https://voltacharging.com/,GPS,"37.791196618","-122.412814677",2023/12/03,"253668",2023/12/03 01:02:14,,,,2023/02/08,,,,,J1772,US,public,,,,,,,,false
ELEC,Parc 55 Hotel,55 Cyril Magnin,San Francisco,CA,"94102",,415-392-8000,T,2024/01/01,TEMPORARILY UNAVAILABLE (Public),"24 hours daily; pay lot",,,,,,"1",,,Non-Networked,,200-9,"37.784871","-122.408991",2023/09/14,"38517",2023/09/14 14:01:49,P,,,2011/02/01,,,,,J1772,US,public,,,HOTEL,,,false,LD,false
ELEC,Hilton San Francisco Union Square - Tesla Destination,333 O'Farrell St,San Francisco,CA,"94102",,415-771-1400  877-798-3752,E,,Public,,,,,,,"1",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.786079","-122.4104325",2022/10/06,"113336",2023/01/18 15:15:20,P,,,2015/11/02,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,Mason O' Farrell Garage,325 Mason Street,San Francisco,CA,"94102",,888-998-2546,E,,Public,24 hours daily,,,,,,"10",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.786467","-122.409766",2023/12/03,"183959",2023/12/03 00:00:49,,,,2021/02/08,,,,,J1772,US,public,,,,Free,,,,false
ELEC,InterContinental Hotel - San Francisco,888 Howard St,San Francisco,CA,"94103",,415-616-6500,E,,Public,"24 hours daily; pay lot; for guest use only",,,,,,"2",,,Non-Networked,,200-9,"37.782079","-122.404764",2023/05/03,"50011",2023/05/03 20:36:28,P,,,2011/08/01,,,,,J1772,US,public,,,HOTEL,Free,,true,LD,false
ELEC,ACE PKG - 875 HOWARD GRG,875 Howard Street,San Francisco,CA,"94103",,800-663-5633,T,2023/09/11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7819286","-122.4041764",2023/12/03,"148576",2023/12/03 00:03:04,,,,2011/11/28,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,HUDSON875 GW 1,875 Howard St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.781943","-122.403957",2023/12/03,"202947",2023/12/03 00:30:05,,,,2021/12/23,,,,,J1772,US,public,,,,,,,,false
ELEC,InterContinental Hotel San Francisco,888 Howard St,San Francisco,CA,"94103",,,E,,Private,Contact station for hours of availability,,,,,,"2",,,AMPUP,https://ampup.io/,GPS,"37.7822079","-122.4048266",2023/06/12,"262174",2023/06/12 16:56:16,P,,,2023/04/19,,,,,J1772,US,private,,,HOTEL,,,,LD,false
ELEC,Whole Foods Market,399 4th St,San Francisco,CA,"94107",,877-455-3833,E,,Public,24 hours daily,,,,,,,"2",,eVgo Network,https://www.evgo.com/,GPS,"37.78122","-122.39974",2023/12/02,"228357",2023/12/02 23:57:10,,,,2018/03/07,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,Modera Rincon Hill,390 1st Street,SF,CA,"94105",,888-998-2546,E,,Public,24 hours daily,,,,,,"6",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7861748","-122.3934314",2023/12/03,"309830",2023/12/03 00:02:39,,,,2020/01/20,,,,,J1772,US,public,,,,,,,,false
ELEC,Bay Area Metro Center,375 Beale St,San Francisco,CA,"94105",,,E,,Private,24 hours daily,,,,,,"15","1",,Non-Networked,,200-8,"37.787815","-122.391285",2023/09/14,"122193",2023/09/14 14:01:49,LG,,,2018/10/25,,,,,CHADEMO J1772 J1772COMBO,US,private,,,FLEET_GARAGE,,,,LD,false
ELEC,RINCON CENTER RINCON 3,121 Spear St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.79186","-122.39286",2023/12/03,"156224",2023/12/03 00:28:47,,,,2020/05/13,,,,,J1772,US,public,,,,,,,,false
ELEC,BAMC P1 STATION 2,375 Beale St.,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.788014","-122.391391",2023/12/03,"159895",2023/12/03 00:14:11,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,RINCON CENTER RINCON 2,121 Spear St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791862","-122.392876",2023/12/03,"175659",2023/12/03 00:28:47,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,RINCON CENTER RINCON 1,121 Spear St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791744","-122.392746",2023/12/03,"175660",2023/12/03 00:28:47,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,BAMC P1 STATION 1,375 Beale St.,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.788012","-122.391521",2023/12/03,"178124",2023/12/03 00:13:54,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR 124-125,399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787178","-122.392237",2023/12/03,"178877",2023/12/03 00:10:48,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR 78-79,399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787207","-122.392387",2023/12/03,"178879",2023/12/03 00:10:47,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,"UDR HP, FLOOR 1",399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787258","-122.392307",2023/12/03,"178881",2023/12/03 00:10:24,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR UDR STATION9.5,388 Beale St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787613","-122.391629",2023/12/03,"206021",2023/12/03 00:39:12,,,,2022/02/09,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR UDR STAION 9,388 Beale St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787701","-122.391763",2023/12/03,"206022",2023/12/03 00:39:12,,,,2022/02/09,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR UDR 10,388 Beale St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787703","-122.391971",2023/12/03,"206150",2023/12/03 00:39:12,,,,2022/02/11,,,,,J1772,US,public,,,,,,,,false
ELEC,221 Main Public Parking Garage,221 Main Street,San Francisco,CA,"94105",,888-998-2546,T,2023/12/03,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.790344","-122.39221",2023/12/03,"222978",2023/12/03 00:00:54,,,,2022/07/08,,,,,J1772,US,public,,,,Free,,,,false
ELEC,RINCON CENTER STATION 2,121 Spear St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791884","-122.393045",2023/12/03,"254505",2023/12/03 00:42:32,,,,2023/02/24,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,RINCON CENTER STATION 1,121 Spear St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791926","-122.393088",2023/12/03,"255323",2023/12/03 00:46:25,,,,2023/02/28,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,CCSF-SFMTA POLK BUSH 1,1399 Bush St,San Francisco,CA,"94109",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.788519","-122.41999",2023/12/03,"315771",2023/12/03 00:50:10,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,PARKMERCED CH055PMTOWER2G,55 Chumasero Dr,San Francisco,CA,"94132",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.713888","-122.472559",2023/12/03,"159296",2023/12/03 00:19:15,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,WHOLE FOODS MKT 1150 OCEAN 1,1150 Ocean Ave,San Francisco,CA,"94112",,888-758-4389,T,2022/09/09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.723972","-122.454994",2023/12/03,"161287",2023/12/03 00:05:50,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,WHOLE FOODS MKT 1150 OCEAN 2,1150 Ocean Ave,San Francisco,CA,"94112",,888-758-4389,T,2022/09/09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.723972","-122.454964",2023/12/03,"179696",2023/12/03 00:05:49,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,431408 : Avalon Ocean Avenue,1200 Ocean Avenue,SF,CA,"94112",,800-663-5633,E,,Public,24 hours daily,,,,,,"7",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7239842","-122.4556294",2023/12/03,"189100",2023/12/03 00:00:58,,,,2019/03/28,,,,,J1772,US,public,,,,$0.25/kWh Energy Fee,,,,false
ELEC,Whole Foods Market,1150 Ocean Ave,San Francisco,CA,"94112",,877-455-3833,E,,Public,"Mon 8:00am - 9:59pm; Tue 8:00am - 9:59pm; Wed 8:00am - 9:59pm; Thu 8:00am - 9:59pm; Fri 8:00am - 9:59pm; Sat 8:00am - 9:59pm; Sun 8:00am - 9:59pm",,,,,,,"4",,eVgo Network,https://www.evgo.com/,GPS,"37.723957","-122.454409",2023/12/02,"228361",2023/12/02 23:57:10,,,,2018/03/07,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,Stonestown Galleria Trader Joes,3251 20Th Ave,San Francisco,CA,"94132",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,"2",,,Volta,https://voltacharging.com/,GPS,"37.7266635","-122.47598965",2023/12/03,"63881",2023/12/03 01:00:34,,,,2014/08/01,,,,,J1772,US,public,,,,,,false,,false
ELEC,Stonestown Galleria Whole Foods,3251 20Th Ave,San Francisco,CA,"94132",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,"4",,,Volta,https://voltacharging.com/,GPS,"37.72948675","-122.475922",2023/12/03,"205156",2023/12/03 01:01:20,,,,2022/01/18,,,,,J1772,US,public,,,,,,false,LD,false
ELEC,SOMA Grand,1160 Mission St,San Francisco,CA,"94103",,877-455-3833,E,,Public,24 hours daily,,,,,,,"2",,eVgo Network,https://www.evgo.com/,GPS,"37.7786972","-122.4126145",2023/12/02,"192168",2023/12/02 23:57:11,,,,2020/07/22,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,ACE Parking,1160 Mission Street,San Francisco,CA,"94103",,800-663-5633,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7783901","-122.412238",2023/12/03,"195475",2023/12/03 00:00:33,,,,2015/03/26,,,,,J1772,US,public,,,,$1.50/Hr Parking Fee,,,,false
ELEC,UDR 399 FREMONT 85,399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.786936","-122.392127",2023/12/03,"160400",2023/12/03 00:10:49,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR 122-123,399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787118","-122.392149",2023/12/03,"178878",2023/12/03 00:10:47,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR 82-83,399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.786974","-122.392186",2023/12/03,"178880",2023/12/03 00:10:47,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR 120-121,399 Fremont st,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787076","-122.392092",2023/12/03,"178882",2023/12/03 00:10:21,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UDR 80-81,399 Fremont St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.78697","-122.392264",2023/12/03,"178883",2023/12/03 00:10:21,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,Second Street Fund,333 Harrison Street,San Francisco,CA,"94105",,888-998-2546,E,,Public,24 hours daily,,,,,,"3",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7862909","-122.3914178",2023/12/02,"308922",2023/12/02 23:58:55,,,,2022/04/27,,,,,J1772,US,public,,,,,,,,false
ELEC,431401 : AVA Nob Hill,965 Sutter Street,SF,CA,"94109",,888-998-2546,E,,Public,24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.788089","-122.4160023",2023/12/02,"309271",2023/12/02 23:59:56,,,,2019/02/08,,,,,J1772,US,public,,,,,,,,false
ELEC,AMC Parking Lot Geary Blvd,1000 Van Ness Ave,San Francisco,CA,"94109",,877-455-3833,E,,Public,"Mon 6:30am - 8:30pm; Tue 6:30am - 8:30pm; Wed 6:30am - 8:30pm; Thu 6:30am - 8:30pm; Fri 6:30am - 10:30pm; Sat 6:30am - 10:30pm; Sun 6:30am - 8:30pm",,,,,,,"9",,eVgo Network,https://www.evgo.com/,GPS,"37.7850447","-122.4198061",2023/12/02,"228375",2023/12/02 23:57:11,,,,2021/07/04,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,431404: AVA 55 Ninth,55 9th Ave,SF,CA,"94118",,888-998-2546,E,,Public,24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7866351","-122.4680816",2023/12/03,"309400",2023/12/03 00:00:30,,,,2019/03/26,,,,,J1772,US,public,,,,,,,,false
ELEC,431404: AVA 55 Ninth (Shared),55 9th Ave,SF,CA,"94118",,888-998-2546,E,,Public,24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7866351","-122.4680816",2023/12/03,"310344",2023/12/03 00:05:05,,,,2019/07/11,,,,,J1772,US,public,,,,,,,,false
ELEC,City Center - Tesla Supercharger,2675 Geary Blvd,San Francisco,CA,"94118",,877-798-3752,E,,Public,6am-12am daily,,,,,,,"34",,Tesla,https://www.tesla.com/supercharger,GPS,"37.782076","-122.447026",2023/07/01,"190475",2023/07/14 19:41:28,P,,,2021/05/23,,,,,TESLA,US,public,,,SHOPPING_CENTER,,,,,false
ELEC,"San Francisco, CA - Geary Boulevard (Wall Connector) - Tesla Destination",2675 Geary Blvd,San Francisco,CA,"94118",,  877-798-3752,E,,Public,,,,,,,"6",,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,"37.78223","-122.44656",2022/10/06,"251076",2023/01/18 15:15:20,P,,,2022/05/09,,,,,TESLA,US,public,,,,Free,,,,false
ELEC,Letterman Digital Arts Center - Tesla Supercharger,1 Letterman Drive,San Francisco,CA,"94129",,877-798-3752,E,,Public,7am-12am daily,,,,,,,"6",,Tesla,https://www.tesla.com/supercharger,200-9,"37.798185","-122.448715",2023/07/01,"149355",2023/07/14 19:41:28,P,,,2019/09/30,,,,,TESLA,US,public,,,,,,,,false
ELEC,Letterman Digital Arts Center Public,One Letterman Dr Bldg B,San Francisco,CA,"94129",,888-264-2208,E,,Public,"Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm",,,,,,"2",,,Volta,https://voltacharging.com/,GPS,"37.798811","-122.448826",2023/12/03,"151245",2023/12/03 01:00:23,,,,2018/10/26,,,,,J1772,US,public,,,,,,false,,false
ELEC,PRESIDIO TRUST LOWER TAYLOR RD,Building 118 Taylor Rd,San Francisco,CA,"94129",,888-758-4389,E,,Public,24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.799693","-122.460591",2023/12/03,"161355",2023/12/03 00:29:21,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST TAYLOR ROAD 3,103 Taylor Rd,San Francisco,CA,"94129",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.801198","-122.459363",2023/12/03,"164042",2023/12/03 00:29:20,,,,2020/07/08,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST TAYLOR ROAD 1,103 Taylor Rd,San Francisco,CA,"94129",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.801104","-122.459481",2023/12/03,"180731",2023/12/03 00:29:20,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST TAYLOR ROAD 4,103 Taylor Rd,San Francisco,CA,"94129",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.801043","-122.459516",2023/12/03,"180732",2023/12/03 00:29:20,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,1199 E Beach Street (US-TL7-QXE-1),1199 E Beach Street,San Francisco,CA,"94129",,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,"1",,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,"37.806096","-122.449455",2023/12/03,"204877",2023/12/03 01:02:53,,,,2021/12/17,,,,,J1772,US,public,,,PUBLIC,,,,LD,false
ELEC,1199 E Beach Street (US-TL7-QXE-2),1199 E Beach Street,San Francisco,CA,"94129",,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,"1",,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,"37.806096","-122.449455",2023/12/03,"218213",2023/12/03 01:02:53,,,,2022/05/17,,,,,J1772,US,public,,,PUBLIC,,,,,false
ELEC,PRESIDIO TRUST TIDES CONVERGE,1040 Edie Rd,San Francisco,CA,"94129",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.801463","-122.452089",2023/12/03,"224639",2023/12/03 00:18:59,,,,2022/07/30,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST 558 PRESIDIO,558 Presidio Blvd,San Francisco,CA,"94129",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.79863","-122.45163",2023/12/03,"224789",2023/12/03 00:19:39,,,,2022/08/04,,,,,J1772,US,public,,,,,,,,false
ELEC,"San Francisco, CA - Letterman Drive (Wall Connector) - Tesla Destination",1 Letterman Drive,San Francisco,CA,"94129",,  877-798-3752,E,,Public,,,,,,,"2",,,Non-Networked,,GPS,"37.798335","-122.449066",2022/10/06,"250875",2023/01/18 15:15:20,P,,,2019/05/22,,,,,J1772,US,public,,,,Free,,,,false
ELEC,PRESIDIO TRUST MASON 2,1184 Mason St,San Francisco,CA,"94123",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.804134","-122.45095",2023/12/03,"312319",2023/12/03 00:48:47,,,,2023/10/05,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST MASON 3,1183 Mason St,San Francisco,CA,"94123",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.804168","-122.450656",2023/12/03,"312320",2023/12/03 00:48:47,,,,2023/10/05,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST MASON 4,1185 Mason St,San Francisco,CA,"94123",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.804413","-122.450803",2023/12/03,"312321",2023/12/03 00:48:47,,,,2023/10/05,,,,,J1772,US,public,,,,,,,,false
ELEC,PRESIDIO TRUST MASON 1,1185 Mason St,San Francisco,CA,"94123",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.804418","-122.45101",2023/12/03,"312446",2023/12/03 00:48:47,,,,2023/10/06,,,,,J1772,US,public,,,,,,,,false
